protein,query,helper,smiles,affinity
AR,2AX9,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,2AX9,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,2AX9,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,2AX9,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,2AX9,CHEMBL491,CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],2.0
AR,2AX9,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,2AX9,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,2AX9,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,2AX9,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,2AX9,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,2AX9,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,2AX9,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,2AX9,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,2HVC,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,2HVC,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,2HVC,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,2HVC,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,2HVC,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,2HVC,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,2HVC,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,2HVC,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,2HVC,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,2HVC,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,2HVC,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,2HVC,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,2HVC,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,2HVC,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,2HVC,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,2HVC,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,2HVC,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,2HVC,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,2HVC,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,2HVC,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3B5R,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,3B5R,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3B5R,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B5R,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,3B5R,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,3B5R,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,3B5R,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3B5R,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,3B5R,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3B5R,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,3B5R,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,3B5R,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,3B5R,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3B5R,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B5R,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,3B5R,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,3B5R,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,3B5R,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3B5R,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,3B5R,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3B65,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,3B65,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3B65,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B65,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,3B65,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,3B65,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,3B65,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3B65,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,3B65,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3B65,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,3B65,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,3B65,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,3B65,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3B65,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B65,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,3B65,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,3B65,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,3B65,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3B65,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,3B65,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3B66,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,3B66,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3B66,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B66,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,3B66,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,3B66,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,3B66,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3B66,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,3B66,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,3B66,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3B66,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,3B66,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,3B66,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3B66,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B66,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,3B66,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,3B66,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,3B66,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3B66,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,3B66,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3B67,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,3B67,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3B67,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B67,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,3B67,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,3B67,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,3B67,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3B67,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,3B67,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3B67,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,3B67,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,3B67,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,3B67,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3B67,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B67,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,3B67,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,3B67,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,3B67,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3B67,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,3B67,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3B68,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,3B68,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3B68,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3B68,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,3B68,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,3B68,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,3B68,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3B68,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,3B68,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,3B68,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3B68,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,3B68,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,3B68,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3B68,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3B68,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,3B68,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,3B68,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,3B68,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3B68,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3B68,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,3RLJ,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,3RLJ,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3RLJ,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3RLJ,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,3RLJ,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,3RLJ,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,3RLJ,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3RLJ,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,3RLJ,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,3RLJ,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3RLJ,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,3RLJ,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,3RLJ,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3RLJ,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3RLJ,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,3RLJ,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,3RLJ,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,3RLJ,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3RLJ,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,3RLJ,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3V49,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
AR,3V49,CHEMBL484727,Cc1c(Cl)c(ccc1\N=C\2/O[C@@H]([C@@H]3[C@@H](O)CCN23)C(F)(F)F)C#N,0.2
AR,3V49,CHEMBL296323,C[C@](O)(CBr)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],0.3
AR,3V49,CHEMBL238330,FC(F)C1=CC(=O)Nc2ccc(cc12)N(CC(F)(F)F)CC(F)(F)F,0.4
AR,3V49,CHEMBL233773,Cc1c(Cl)c(ccc1N2C(=O)[C@@H]3[C@H](O)CCN3S2(=O)=O)C#N,0.45
AR,3V49,CHEMBL395483,CC1=C(C(=O)N2CC[C@H](O)[C@@H]12)c3ccc(C#N)c(Cl)c3C,0.5
AR,3V49,CHEMBL3765171,Cc1c(Cl)c(ccc1N[C@@H]2CCC[C@]2(C)O)C#N,0.68
AR,3V49,CHEMBL224263,C[C@@H]1COc2cc3NC(=O)C=C(c3cc2N1CC(F)(F)F)C(F)(F)F,0.9
AR,3V49,CHEMBL185880,[O-][N+](=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@H](C4)N3C2=O)c5ccccc15,1.0
AR,3V49,CHEMBL3623125,C[C@]12C[C@@H](NS(=O)(=O)c3ccccc3F)[C@](C)(O1)[C@H]4[C@@H]2C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,1.0
AR,3V49,CHEMBL253535,Oc1cccc2OCc3c(ccc4NC(=O)C=C(c34)C(F)(F)F)c12,1.3
AR,3V49,CHEMBL467888,C[C@@H]1CC[C@H]([C@@H](O)C(F)(F)F)N1c2ccc3NC(=O)C=C(c3c2)C(F)(F)F,1.5
AR,3V49,CHEMBL1210152,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cc(Cl)ncn5,3.5
AR,3V49,CHEMBL197595,C[C@@H]1CN([C@@H](C)CN1C(=O)Nc2ccc(nc2)C(F)(F)F)c3ccc(C#N)c(c3)C(F)(F)F,4.6
AR,3V49,CHEMBL3120319,C\C(=C/1\c2ccccc2COc3ccccc13)\c4cccc(NS(=O)(=O)C)c4,5.98
AR,3V49,CHEMBL394593,COc1c(Cl)c(ccc1C#N)N2C(=O)[C@@H]3[C@H](O)CCN3C2=O,6.1
AR,3V49,CHEMBL217324,Oc1cc(c2cc(ccc2n1)N(CC3CC3)CC4CC4)C(F)(F)F,6.3
AR,3V49,CHEMBL3623122,CN1CCN(CC1)OC(=O)N[C@@H]2C[C@@]3(C)O[C@]2(C)[C@H]4[C@@H]3C(=O)N(C4=O)c5ccc(C#N)c(c5)C(F)(F)F,7.0
AR,3V49,CHEMBL1210783,C[C@]12CN(C[C@](C)(O1)[C@H]3[C@@H]2C(=O)N(C3=O)c4ccc(C#N)c(c4)C(F)(F)F)c5cccc(c5)C(=O)N,9.0
AR,3V49,CHEMBL3706898,CCCc1cc2C(=CC(=O)Nc2cc1N)C(F)(F)F,9.0
AR,3V4A,CHEMBL27769,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.2
